REGIÃO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAÚDE;QUANTIDADE;STATUS;DATA DE ENTREGA; VALOR UNITÁRIO  ; VALOR TOTAL  
CENTRO-OESTE;GOIÁS;SMS;GOIÂNIA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.500;ENTREGA REALIZADA;26/03/2021; R$5,000 ; R$17.500,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA;29/03/2021; R$5,000 ; R$75.000,00 
SUL ;RIO GRANDE DO SUL ;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;27.500;ENTREGA REALIZADA;23/03/2021; R$5,000 ; R$137.500,00 
NORDESTE;SERGIPE;SMS;ARACAJÚ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;29/03/2021; R$5,000 ; R$10.000,00 
NORTE;TOCANTINS;SAÚDE INDÍGENA;DSEI - Guamá - Tocantins   ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;24/03/2021; R$5,000 ; R$15.000,00 
NORTE;AMAPÁ;SAÚDE INDÍGENA;DSEI AMAPÁ E NORTE DO PARÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.000;ENTREGA REALIZADA;01/04/2021; R$5,000 ; R$45.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI - Altarmira ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;01/03/2021; R$3,800 ; R$19.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI - Altarmira ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;01/03/2021; R$5,000 ; R$50.000,00 
NORTE;RORAIMA ;SAÚDE INDÍGENA;DSEI - YANOMAMI ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25.000;ENTREGA REALIZADA;11/03/2021; R$5,000 ; R$125.000,00 
NORDESTE;ALAGOAS;SES;ALAGOAS ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;06/04/2021; R$2,600 ; R$2.600,00 
NORDESTE;BAHIA;SES;BAHIA ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;8.500;ENTREGA REALIZADA;19/04/2021; R$2,600 ; R$22.100,00 
CENTRO-OESTE;DISTRITO FEDERAL ;SES;DISTRITO FEDERAL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.500;ENTREGA REALIZADA;22/04/2021; R$2,600 ; R$3.900,00 
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2.000;ENTREGA REALIZADA;22/04/2021; R$2,600 ; R$5.200,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;125.500;ENTREGA REALIZADA;26/04/2021; R$2,600 ; R$326.300,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5.000;ENTREGA REALIZADA;27/04/2021; R$2,600 ; R$13.000,00 
NORDESTE;PIAUÍ;SES;PIAUÍ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;24/04/2021; R$2,600 ; R$2.600,00 
SUL ;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;10.000;ENTREGA REALIZADA;22/04/2021; R$2,600 ; R$26.000,00 
SUDESTE;RIO DE JANEIRO ;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3.500;ENTREGA REALIZADA;22/04/2021; R$2,600 ; R$9.100,00 
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;6.000;ENTREGA REALIZADA;20/04/2021; R$2,600 ; R$15.600,00 
SUL ;RIO GRANDE DO SUL ;SES;RIO GRANDE DO SUL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;40.000;ENTREGA REALIZADA;30/04/2021; R$2,600 ; R$104.000,00 
SUL ;SANTA CATARINA ;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;10.000;ENTREGA REALIZADA;19/04/2021; R$2,600 ; R$26.000,00 
SUDESTE;SÃO PAULO ;SMS;SÃO PAULO ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;100.000;ENTREGA REALIZADA;20/04/2021; R$2,600 ; R$260.000,00 
SUDESTE;ESPÍRITO SANTO ;SMS;VITÓRIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;19/04/2021; R$2,600 ; R$2.600,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;35.000;ENTREGA REALIZADA;26/04/2021; R$5,000 ; R$175.000,00 
SUDESTE;SÃO PAULO ;SMS;PRESIDENTE PRUDENTE ;HIDROXICLOROQUINA 200MG ;COVID-19;100.000;ENTREGA REALIZADA ;27/04/2021; R$                                        -   ; R$                                 -  
